species,chr_length,read_count,gc_ref,reads_per_million_ref_bases,reads_per_million_reads_in_experiment,RPMM,bacteria_per_human_cell
1_AP012334_1_Scardovia_inopinata_JCM_12537_DNA__complete_genome_BAC,1797862,49,48.62278,27.25462,4.99784,2.77988,96.09568
1_AP012337_1_Caldilinea_aerophila_DSM_14535___NBRC_104270_DNA__complete_genome_BAC,5144873,0,58.76303,0.00000,0.00000,0.00000,0.00000
1_AP012338_1_Phycisphaera_mikurensis_NBRC_102666_DNA__complete_genome_BAC,3803225,0,73.32668,0.00000,0.00000,0.00000,0.00000
1_AP012342_1_Leptospirillum_ferrooxidans_C2_3_DNA__complete_genome_BAC,2559538,0,50.03617,0.00000,0.00000,0.00000,0.00000
1_AP012344_1_Helicobacter_cinaedi_PAGU611_DNA__complete_genome_BAC,2078348,0,38.62991,0.00000,0.00000,0.00000,0.00000
1_AP012547_1_Sulfuritalea_hydrogenivorans_sk43H_DNA__complete_genome_BAC,3802648,2,63.27793,0.52595,0.20399,0.05365,1.85442
1_AP012549_1_Cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_DNA__complete_genome_BAC,2794318,0,33.40867,0.00000,0.00000,0.00000,0.00000
1_AP012551_1_Plautia_stali_symbiont_DNA__complete_genome_BAC,4035456,102,56.95228,25.27593,10.40366,2.57806,89.11910
1_AP012603_1_Bradyrhizobium_oligotrophicum_S58_DNA__complete_genome_BAC,8264165,8,65.14821,0.96804,0.81597,0.09874,3.41315
1_AP013035_1_Thermosulfidibacter_takaii_ABI70S6_DNA__complete_genome_BAC,1816670,0,43.01002,0.00000,0.00000,0.00000,0.00000
1_AP013036_1_Enterococcus_mundtii_QU_25_DNA__complete_genome_BAC,3022186,293,38.59807,96.94956,29.88503,9.88855,341.82947
1_AP013066_1_Sulfuricella_denitrificans_skB26_DNA__complete_genome_BAC,3130594,0,56.09735,0.00000,0.00000,0.00000,0.00000
1_AP013068_1_Pseudomonas_resinovorans_NBRC_106553_DNA__complete_geonome_BAC,6285863,1213,65.57082,192.97280,123.72198,19.68258,680.39286
1_AP013105_1_Adlercreutzia_equolifaciens_DSM_19450_DNA__complete_genome_BAC,2862526,0,63.46462,0.00000,0.00000,0.00000,0.00000
1_AP014507_1_Pseudothermotoga_elfii_DSM_9442___NBRC_107921_DNA__complete_genome_BAC,2169860,0,38.71402,0.00000,0.00000,0.00000,0.00000
1_AP014508_1_Pseudothermotoga_hypogea_DSM_11164___NBRC_106472_DNA__complete_genome_BAC,2165165,0,49.45064,0.00000,0.00000,0.00000,0.00000
1_AP014509_1_Thermotoga_caldifontis_AZM44c09_DNA__complete_genome_BAC,2014912,0,51.31473,0.00000,0.00000,0.00000,0.00000
1_AP014510_1_Thermotoga_profunda_AZM34c06_DNA__complete_genome_BAC,2187612,0,38.78812,0.00000,0.00000,0.00000,0.00000
1_AP014564_1_Ichthyobacterium_seriolicida_DNA__complete_sequence_BAC,1921407,0,32.75639,0.00000,0.00000,0.00000,0.00000
1_AP014568_1_Comamonadaceae_bacterium_A1_DNA__complete_genome_BAC,2574013,1,66.06287,0.38850,0.10200,0.03963,1.36979
1_AP014609_1_Blattabacterium_cuenoti_BPAY_DNA__complete_genome__strain__BPAY_BAC,632370,0,26.32506,0.00000,0.00000,0.00000,0.00000
1_AP014612_1_Streptococcus_troglodytae_TKU31_DNA__complete_genome_BAC,2097874,1,37.17065,0.47667,0.10200,0.04862,1.68068
1_AP014630_1_Acinetobacter_guillouiae_DNA__complete_geonome__strain__NBRC_110550_BAC,4648418,1,38.26816,0.21513,0.10200,0.02194,0.75850
1_AP014631_1_Mycoplasma_canadense_DNA__complete_genome__strain__HAZ360_1_BAC,693241,0,24.33971,0.00000,0.00000,0.00000,0.00000
1_AP014633_1_Thioploca_ingrica_DNA__complete_genome_BAC,4810005,0,41.20411,0.00000,0.00000,0.00000,0.00000
1_AP014635_1_Vibrio_tritonius_DNA__chromosome_1__complete_genome__strain__JCM_16456_BAC,3434724,0,43.94734,0.00000,0.00000,0.00000,0.00000
1_AP014638_1_Leptolyngbya_boryana_IAM_M_101_DNA__complete_genome__strain__IAM_M_101_BAC,6176364,9,46.96502,1.45717,0.91797,0.14863,5.13776
1_AP014648_1_Methyloceanibacter_caenitepidi_DNA__complete_genome__strain__Gela4_BAC,3424964,0,62.84931,0.00000,0.00000,0.00000,0.00000
1_AP014657_1_Mycoplasma_arginini_DNA__complete_genome__strain__HAZ145_1_BAC,678592,0,26.37240,0.00000,0.00000,0.00000,0.00000
1_AP014680_1_Lactobacillus_hokkaidonensis_DNA__complete_genome_BAC,2277985,125,38.11205,54.87294,12.74959,5.59687,193.47366
1_AP014683_1_Burkholderiales_bacterium_GJ_E10_DNA__complete_genome_BAC,3276549,0,66.31759,0.00000,0.00000,0.00000,0.00000
1_AP014690_1_Asaia_bogorensis_NBRC_16594_DNA__complete_genome_BAC,3198265,0,59.80873,0.00000,0.00000,0.00000,0.00000
1_AP014704_1_Methylobacterium_aquaticum_DNA__complete_genome__strain__MA_22A_BAC,5348274,0,71.14126,0.00000,0.00000,0.00000,0.00000
1_AP014724_1_Sulfurospirillum_cavolei_DNA__complete_genome_BAC,2698323,0,43.86673,0.00000,0.00000,0.00000,0.00000
1_AP014800_1_Rhodovulum_sulfidophilum_DNA__complete_genome__strain__DSM_2351_BAC,4454432,1,66.84847,0.22450,0.10200,0.02290,0.79154
1_AP014808_1_Lactobacillus_acetotolerans_DNA__complete_genome__strain__NBRC_13120_BAC,1704859,30,36.71391,17.59675,3.05990,1.79481,62.04348
1_AP014879_1_Sulfuricaulis_limicola_DNA__complete_genome_BAC,2864672,0,61.42465,0.00000,0.00000,0.00000,0.00000
1_AP014924_1_Limnochorda_pilosa_DNA__complete_genome__strain__HC45_BAC,3817036,0,69.74802,0.00000,0.00000,0.00000,0.00000
1_AP014936_1_Sulfurifustis_variabilis_DNA__complete_genome__strain__skN76_BAC,3958814,1,67.48436,0.25260,0.10200,0.02576,0.89063
1_AP014940_1_Lysobacter_enzymogenes_DNA__complete_genome__strain__M497_1_BAC,6096022,77,69.39350,12.63119,7.85374,1.28834,44.53567
1_AP014945_1_Caldimicrobium_thiodismutans_DNA__complete_genome_BAC,1814952,0,38.29061,0.00000,0.00000,0.00000,0.00000
1_AP014946_1_Variibacter_gotjawalensis_DNA__complete_genome_BAC,4586237,0,62.23986,0.00000,0.00000,0.00000,0.00000
1_AP017312_1_Aneurinibacillus_soli_DNA__complete_genome_BAC,4116770,40,45.87746,9.71636,4.07987,0.99104,34.25840
1_AP017313_1_Mucilaginibacter_gotjawali_DNA__complete_genome_BAC,6343898,0,43.14673,0.00000,0.00000,0.00000,0.00000
1_AP017315_1_Microcella_alkaliphila_DNA__complete_genome__strain__JAM_AC0309_BAC,2702837,0,68.44160,0.00000,0.00000,0.00000,0.00000
1_AP017372_2_Halorhodospira_halochloris_DNA__nearly_complete_genome__strain__DSM_1059_BAC,2834560,1,56.01788,0.35279,0.10200,0.03598,1.24388
1_AP017422_1_Filimonas_lacunae_DNA__complete_genome__strain__NBRC_104114_BAC,7814405,0,44.04178,0.00000,0.00000,0.00000,0.00000
1_AP017424_1_Streptomyces_laurentii_DNA__complete_genome__strain__ATCC_31255_BAC,8032664,0,72.32514,0.00000,0.00000,0.00000,0.00000
1_AP017457_1_Aurantimicrobium_minutum_DNA__complete_genome__strain__KNC_BAC,1622386,0,52.75068,0.00000,0.00000,0.00000,0.00000
1_AP017655_1_Sphingobium_cloacae_DNA__complete_genome__strain__JCM_10874_BAC,3767292,0,64.56145,0.00000,0.00000,0.00000,0.00000
1_AP017894_1_Actinomyces_naeslundii_DNA__complete_genome_BAC,3040449,4,68.45526,1.31559,0.40799,0.13419,4.63859
1_AP017895_1_Rothia_aeria_DNA__complete_genome_BAC,2588680,0,56.80026,0.00000,0.00000,0.00000,0.00000
1_AP017902_1_Mycoplasma_bovigenitalium_DNA__complete_genome_BAC,853553,0,29.09429,0.00000,0.00000,0.00000,0.00000
1_AP017968_1_Fusobacterium_varium_Fv113_g1_DNA__complete_genome_BAC,3965155,0,29.15913,0.00000,0.00000,0.00000,0.00000
1_AP018042_1_Marinifilaceae_bacterium_SPP2_DNA__complete_genome_BAC,5718991,1,35.98736,0.17486,0.10200,0.01783,0.61652
1_AP018052_1_Thiohalobacter_thiocyanaticus_DNA__complete_genome__strain__FOKN1_BAC,3233441,27,64.26694,8.35024,2.75391,0.85170,29.44168
1_AP018164_1_Mycobacterium_shigaense_DNA__complete_genome__strain__UN_152_BAC,5232660,2,67.27757,0.38221,0.20399,0.03898,1.34763
1_AP018165_1_Mycobacterium_stephanolepidis_DNA__complete_genome_BAC,4994485,10,63.96190,2.00221,1.01997,0.20422,7.05949
1_AP018335_1_Ureibacillus_thermosphaericus_DNA__complete_geonome__strain__A1_BAC,3488104,3390,36.33444,971.87581,345.76877,99.12800,3426.68687
1_AP018680_1_Vibrio_casei_DSM_22364_DNA__chromosome_1__complete_geome_BAC,2756634,1,40.76666,0.36276,0.10200,0.03700,1.27904
1_AP018685_1_Vibrio_rumoiensis_FERM_P_14531_DNA__chromosome_1__complete_geome_BAC,2768302,1,42.14329,0.36123,0.10200,0.03684,1.27365
1_AP018689_1_Vibrio_aphrogenes_CA_1004_DNA__chromosome_1__complete_geome_BAC,2494640,1,42.25484,0.40086,0.10200,0.04089,1.41337
1_AP018738_1_Ferriphaselus_amnicola_OYT1_DNA__complete_genome_BAC,2717229,1,55.89192,0.36802,0.10200,0.03754,1.29759
1_AP018823_1_Aquitalea_magnusonii_H3_DNA__complete_genome_BAC,4852135,130,59.31365,26.79236,13.25957,2.73273,94.46579
1_BA000004_3_Bacillus_halodurans_C_125_DNA__complete_genome_BAC,4202352,2,43.67246,0.47592,0.20399,0.04854,1.67804
1_BA000012_4_Mesorhizobium_loti_MAFF303099_DNA__complete_genome_BAC,7036071,0,62.75393,0.00000,0.00000,0.00000,0.00000
1_BA000016_3_Clostridium_perfringens_str__13_DNA__complete_genome_BAC,3031430,0,28.56189,0.00000,0.00000,0.00000,0.00000
1_BA000021_3_Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis_DNA__complete_genome_BAC,697724,12,22.47659,17.19888,1.22396,1.75422,60.64063
1_BA000026_2_Mycoplasma_penetrans_HF_2_DNA__complete_genome_BAC,1358633,0,25.71511,0.00000,0.00000,0.00000,0.00000
1_BA000028_3_Oceanobacillus_iheyensis_HTE831_DNA__complete_genome_BAC,3630528,27,35.67107,7.43693,2.75391,0.75854,26.22149
1_BA000030_4_Streptomyces_avermitilis_MA_4680___NBRC_14893_DNA__complete_genome_BAC,9025608,0,70.73672,0.00000,0.00000,0.00000,0.00000
1_BA000031_2_Vibrio_parahaemolyticus_RIMD_2210633_DNA__chromosome_1__complete_sequence_BAC,3288558,0,45.37930,0.00000,0.00000,0.00000,0.00000
1_BA000035_2_Corynebacterium_efficiens_YS_314_DNA__complete_genome_BAC,3147090,0,63.14575,0.00000,0.00000,0.00000,0.00000
1_BA000037_2_Vibrio_vulnificus_YJ016_DNA__chromosome_I__complete_sequence_BAC,3354505,0,46.40086,0.00000,0.00000,0.00000,0.00000
1_BA000039_2_Thermosynechococcus_elongatus_BP_1_DNA__complete_genome_BAC,2593857,6,53.91374,2.31315,0.61198,0.23593,8.15583
1_BA000040_2_Bradyrhizobium_diazoefficiens_USDA_110_DNA__complete_genome_BAC,9105828,0,64.07213,0.00000,0.00000,0.00000,0.00000
1_BA000043_1_Geobacillus_kaustophilus_HTA426_DNA__complete_genome_BAC,3544776,0,52.07234,0.00000,0.00000,0.00000,0.00000
1_BA000045_2_Gloeobacter_violaceus_PCC_7421_DNA__complete_genome_BAC,4659019,0,62.00351,0.00000,0.00000,0.00000,0.00000
1_BK006741_1_TPA_asm__Francisella_tularensis_subsp__holarctica_OSU18__complete_genome_BAC,1895727,0,32.15380,0.00000,0.00000,0.00000,0.00000
1_BX119912_1_Rhodopirellula_baltica_SH_1_complete_genome_BAC,7145576,0,55.39860,0.00000,0.00000,0.00000,0.00000
1_BX248353_1_Corynebacterium_diphtheriae_NCTC_13129__complete_genome_BAC,2488635,0,53.47099,0.00000,0.00000,0.00000,0.00000
1_BX248583_1_Blochmannia_floridanus_complete_genome_BAC,705557,14,27.36690,19.84239,1.42795,2.02387,69.96128
1_BX293980_2_Mycoplasma_mycoides_subsp__mycoides_SC_str__PG1__complete_genome_BAC,1211703,0,23.96249,0.00000,0.00000,0.00000,0.00000
1_BX470249_1_Bordetella_parapertussis_strain_12822__complete_genome_BAC,4773551,0,68.12190,0.00000,0.00000,0.00000,0.00000
1_BX470250_1_Bordetella_bronchiseptica_strain_RB50__complete_genome_BAC,5339179,3,68.09899,0.56188,0.30599,0.05731,1.98112
1_BX470251_1_Photorhabdus_luminescens_subsp__laumondii_TTO1_complete_genome_BAC,5688987,4,42.81695,0.70311,0.40799,0.07172,2.47907
1_BX571656_1_Wolinella_succinogenes_DSM_1740__complete_genome_BAC,2110355,0,48.44812,0.00000,0.00000,0.00000,0.00000
1_BX571965_1_Burkholderia_pseudomallei_strain_K96243__chromosome_1__complete_sequence_BAC,4074542,0,67.75024,0.00000,0.00000,0.00000,0.00000
1_BX842601_2_Bdellovibrio_bacteriovorus_complete_genome__strain_HD100_BAC,3782950,0,50.63683,0.00000,0.00000,0.00000,0.00000
1_BX897699_1_Bartonella_henselae_strain_Houston_1__complete_genome_BAC,1931047,0,38.22350,0.00000,0.00000,0.00000,0.00000
1_BX897700_1_Bartonella_quintana_str__Toulouse__complete_genome_BAC,1581384,0,38.78768,0.00000,0.00000,0.00000,0.00000
1_BX950851_1_Erwinia_carotovora_subsp__atroseptica_SCRI1043__complete_genome_BAC,5064019,276,50.95596,54.50215,28.15109,5.55904,192.16634
1_CP000009_1_Gluconobacter_oxydans_621H__complete_genome_BAC,2702173,0,61.07552,0.00000,0.00000,0.00000,0.00000
1_CP000010_1_Burkholderia_mallei_ATCC_23344_chromosome_1__complete_sequence_BAC,3510148,0,68.18660,0.00000,0.00000,0.00000,0.00000
1_CP000013_1_Borreliella_bavariensis_PBi_chromosome__complete_genome_BAC,904246,0,28.29976,0.00000,0.00000,0.00000,0.00000
1_CP000020_2_Vibrio_fischeri_ES114_chromosome_I__complete_sequence_BAC,2897536,49,38.94663,16.91090,4.99784,1.72486,59.62526
1_CP000023_1_Streptococcus_thermophilus_LMG_18311__complete_genome_BAC,1796846,3,39.08745,1.66959,0.30599,0.17029,5.88672
1_CP000027_1_Dehalococcoides_mccartyi_195_chromosome__complete_genome_BAC,1469720,0,48.84728,0.00000,0.00000,0.00000,0.00000
1_CP000030_1_Anaplasma_marginale_str__St__Maries__complete_genome_BAC,1197687,0,49.75919,0.00000,0.00000,0.00000,0.00000
1_CP000031_2_Ruegeria_pomeroyi_DSS_3__complete_genome_BAC,4109437,0,64.23290,0.00000,0.00000,0.00000,0.00000
1_CP000033_3_Lactobacillus_acidophilus_NCFM__complete_genome_BAC,1993560,0,34.70518,0.00000,0.00000,0.00000,0.00000
1_CP000049_1_Borrelia_turicatae_91E135__complete_genome_BAC,917330,0,29.11437,0.00000,0.00000,0.00000,0.00000
1_CP000053_1_Rickettsia_felis_URRWXCal2__complete_genome_BAC,1485148,0,32.44266,0.00000,0.00000,0.00000,0.00000
1_CP000057_2_Haemophilus_influenzae_86_028NP__complete_genome_BAC,1914490,2,38.14483,1.04466,0.20399,0.10655,3.68333
1_CP000058_1_Pseudomonas_savastanoi_pv__phaseolicola_1448A_chromosome__complete_genome_BAC,5928787,25,58.01183,4.21671,2.54992,0.43009,14.86749
1_CP000076_1_Pseudomonas_protegens_Pf_5__complete_genome_BAC,7074893,452,63.31576,63.88792,46.10250,6.51635,225.25912
1_CP000082_1_Psychrobacter_arcticus_273_4__complete_genome_BAC,2650701,0,42.79300,0.00000,0.00000,0.00000,0.00000
1_CP000083_1_Colwellia_psychrerythraea_34H_chromosome__complete_genome_BAC,5373180,0,38.00083,0.00000,0.00000,0.00000,0.00000
1_CP000086_1_Burkholderia_thailandensis_E264_chromosome_I__complete_sequence_BAC,3809201,2,67.31635,0.52504,0.20399,0.05355,1.85123
1_CP000087_1_Rickettsia_bellii_RML369_C__complete_genome_BAC,1522076,0,31.63191,0.00000,0.00000,0.00000,0.00000
1_CP000088_1_Thermobifida_fusca_YX__complete_genome_BAC,3642249,0,67.51513,0.00000,0.00000,0.00000,0.00000
1_CP000089_1_Dechloromonas_aromatica_RCB__complete_genome_BAC,4501104,5,59.24730,1.11084,0.50998,0.11330,3.91665
1_CP000096_1_Chlorobium_luteolum_DSM_273__complete_genome_BAC,2364842,0,57.32435,0.00000,0.00000,0.00000,0.00000
1_CP000103_1_Nitrosospira_multiformis_ATCC_25196__complete_genome_BAC,3184243,0,53.92995,0.00000,0.00000,0.00000,0.00000
1_CP000107_1_Ehrlichia_canis_str__Jake__complete_genome_BAC,1315030,0,28.95326,0.00000,0.00000,0.00000,0.00000
1_CP000108_1_Chlorobium_chlorochromatii_CaD3__complete_genome_BAC,2572079,0,44.27137,0.00000,0.00000,0.00000,0.00000
1_CP000109_2_Thiomicrospira_crunogena_XCL_2__complete_genome_BAC,2427734,0,43.12362,0.00000,0.00000,0.00000,0.00000
1_CP000112_1_Desulfovibrio_alaskensis_G20__complete_genome_BAC,3730232,0,57.83611,0.00000,0.00000,0.00000,0.00000
1_CP000113_1_Myxococcus_xanthus_DK_1622__complete_genome_BAC,9139763,1,68.89913,0.10941,0.10200,0.01116,0.38577
1_CP000115_1_Nitrobacter_winogradskyi_Nb_255__complete_genome_BAC,3402093,0,62.05388,0.00000,0.00000,0.00000,0.00000
1_CP000116_1_Thiobacillus_denitrificans_ATCC_25259__complete_genome_BAC,2909809,0,66.08653,0.00000,0.00000,0.00000,0.00000
1_CP000117_1_Anabaena_variabilis_ATCC_29413__complete_genome_BAC,6365727,7,41.41658,1.09964,0.71398,0.11216,3.87716
1_CP000123_1_Mycoplasma_capricolum_subsp__capricolum_ATCC_27343__complete_genome_BAC,1010023,0,23.76609,0.00000,0.00000,0.00000,0.00000
1_CP000127_1_Nitrosococcus_oceani_ATCC_19707__complete_genome_BAC,3481691,0,50.30996,0.00000,0.00000,0.00000,0.00000
1_CP000139_1_Bacteroides_vulgatus_ATCC_8482__complete_genome_BAC,5163189,3,42.19535,0.58104,0.30599,0.05926,2.04865
1_CP000140_1_Parabacteroides_distasonis_ATCC_8503__complete_genome_BAC,4811379,0,45.04618,0.00000,0.00000,0.00000,0.00000
1_CP000141_1_Carboxydothermus_hydrogenoformans_Z_2901__complete_genome_BAC,2401520,0,42.04078,0.00000,0.00000,0.00000,0.00000
1_CP000142_2_Pelobacter_carbinolicus_DSM_2380__complete_genome_BAC,3665893,0,55.10530,0.00000,0.00000,0.00000,0.00000
1_CP000148_1_Geobacter_metallireducens_GS_15__complete_genome_BAC,3997420,0,59.50966,0.00000,0.00000,0.00000,0.00000
1_CP000151_1_Burkholderia_lata_strain_383_chromosome_1__complete_sequence_BAC,3694126,1,66.22687,0.27070,0.10200,0.02761,0.95445
1_CP000153_1_Sulfurimonas_denitrificans_DSM_1251__complete_genome_BAC,2201561,0,34.45728,0.00000,0.00000,0.00000,0.00000
1_CP000154_2_Paenibacillus_polymyxa_E681__complete_genome_BAC,5394883,36,45.77873,6.67299,3.67188,0.68062,23.52796
1_CP000155_1_Hahella_chejuensis_KCTC_2396__complete_genome_BAC,7215267,1,53.86520,0.13859,0.10200,0.01414,0.48866
1_CP000157_1_Erythrobacter_litoralis_HTCC2594__complete_genome_BAC,3052398,0,63.07833,0.00000,0.00000,0.00000,0.00000
1_CP000158_1_Hyphomonas_neptunium_ATCC_15444__complete_genome_BAC,3705021,0,61.93306,0.00000,0.00000,0.00000,0.00000
1_CP000159_1_Salinibacter_ruber_DSM_13855__complete_genome_BAC,3551823,0,66.22916,0.00000,0.00000,0.00000,0.00000
1_CP000230_1_Rhodospirillum_rubrum_ATCC_11170__complete_genome_BAC,4352825,37,65.46894,8.50024,3.77388,0.86700,29.97055
1_CP000232_1_Moorella_thermoacetica_ATCC_39073__complete_genome_BAC,2628784,0,55.78843,0.00000,0.00000,0.00000,0.00000
1_CP000233_1_Lactobacillus_salivarius_UCC118__complete_genome_BAC,1827111,1,32.93560,0.54731,0.10200,0.05582,1.92974
1_CP000235_1_Anaplasma_phagocytophilum_HZ__complete_genome_BAC,1471282,0,41.62892,0.00000,0.00000,0.00000,0.00000
1_CP000236_1_Ehrlichia_chaffeensis_str__Arkansas__complete_genome_BAC,1176248,0,30.09745,0.00000,0.00000,0.00000,0.00000
1_CP000237_1_Neorickettsia_sennetsu_strain_Miyayama__complete_genome_BAC,859006,0,41.07642,0.00000,0.00000,0.00000,0.00000
1_CP000238_1_Baumannia_cicadellinicola_str__Hc__Homalodisca_coagulata___complete_genome_BAC,686194,0,33.22883,0.00000,0.00000,0.00000,0.00000
1_CP000245_1_Ramlibacter_tataouinensis_TTB310__complete_genome_BAC,4070193,4,70.02325,0.98276,0.40799,0.10024,3.46505
1_CP000248_1_Novosphingobium_aromaticivorans_DSM_12444__complete_genome_BAC,3561584,6,65.16945,1.68465,0.61198,0.17183,5.93981
1_CP000249_1_Frankia_casuarinae_strain_CcI3_chromosome__complete_genome_BAC,5433628,0,70.10141,0.00000,0.00000,0.00000,0.00000
1_CP000250_1_Rhodopseudomonas_palustris_HaA2__complete_genome_BAC,5331656,2,66.06536,0.37512,0.20399,0.03826,1.32261
1_CP000251_1_Anaeromyxobacter_dehalogenans_2CP_C__complete_genome_BAC,5013479,13,74.94524,2.59301,1.32596,0.26448,9.14256
1_CP000252_1_Syntrophus_aciditrophicus_SB__complete_genome_BAC,3179300,4,51.44884,1.25814,0.40799,0.12833,4.43601
1_CP000267_1_Rhodoferax_ferrireducens_T118__complete_genome_BAC,4712337,1,59.87898,0.21221,0.10200,0.02164,0.74822
1_CP000270_1_Paraburkholderia_xenovorans_LB400_chromosome_1__complete_sequence_BAC,4895836,82,62.76358,16.74891,8.36373,1.70834,59.05413
1_CP000282_1_Saccharophagus_degradans_2_40__complete_genome_BAC,5057531,0,45.81788,0.00000,0.00000,0.00000,0.00000
1_CP000284_1_Methylobacillus_flagellatus_KT__complete_genome_BAC,2971517,4,55.71417,1.34611,0.40799,0.13730,4.74619
1_CP000285_1_Chromohalobacter_salexigens_DSM_3043__complete_genome_BAC,3696649,0,63.92411,0.00000,0.00000,0.00000,0.00000
1_CP000302_1_Shewanella_denitrificans_OS217__complete_genome_BAC,4545906,1,45.14264,0.21998,0.10200,0.02244,0.77561
1_CP000304_1_Pseudomonas_stutzeri_A1501__complete_genome_BAC,4567418,313,63.89301,68.52884,31.92496,6.98972,241.62231
1_CP000315_1_Clostridium_phage_phiSM101__complete_genome_BAC,38092,0,28.12352,0.00000,0.00000,0.00000,0.00000
1_CP000319_1_Nitrobacter_hamburgensis_X14__complete_genome_BAC,4406967,0,61.71860,0.00000,0.00000,0.00000,0.00000
1_CP000323_1_Psychrobacter_cryohalolentis_K5__complete_genome_BAC,3059876,0,42.28318,0.00000,0.00000,0.00000,0.00000
1_CP000325_1_Mycobacterium_ulcerans_Agy99__complete_genome_BAC,5631606,1,65.48366,0.17757,0.10200,0.01811,0.62608
1_CP000348_1_Leptospira_borgpetersenii_serovar_Hardjo_bovis_L550_chromosome_1__complete_sequence_BAC,3614446,0,40.22593,0.00000,0.00000,0.00000,0.00000
1_CP000352_1_Cupriavidus_metallidurans_CH34__complete_genome_BAC,3928089,661,63.83132,168.27517,67.41981,17.16351,593.31275
1_CP000356_1_Sphingopyxis_alaskensis_RB2256__complete_genome_BAC,3345170,0,65.51709,0.00000,0.00000,0.00000,0.00000
1_CP000359_1_Deinococcus_geothermalis_DSM_11300__complete_genome_BAC,2467205,0,66.64689,0.00000,0.00000,0.00000,0.00000
1_CP000361_1_Arcobacter_butzleri_RM4018__complete_genome_BAC,2341251,0,27.04096,0.00000,0.00000,0.00000,0.00000
1_CP000362_1_Roseobacter_denitrificans_OCh_114__complete_genome_BAC,4133097,0,58.96558,0.00000,0.00000,0.00000,0.00000
1_CP000382_1_Clostridium_novyi_NT__complete_genome_BAC,2547720,2,28.85220,0.78502,0.20399,0.08007,2.76785
1_CP000383_1_Cytophaga_hutchinsonii_ATCC_33406__complete_genome_BAC,4433218,0,38.83770,0.00000,0.00000,0.00000,0.00000
1_CP000386_1_Rubrobacter_xylanophilus_DSM_9941__complete_genome_BAC,3225748,0,70.49001,0.00000,0.00000,0.00000,0.00000
1_CP000387_1_Streptococcus_sanguinis_SK36__complete_genome_BAC,2388435,2,43.38877,0.83737,0.20399,0.08541,2.95243
1_CP000388_1_Pseudoalteromonas_atlantica_T6c__complete_genome_BAC,5187005,5,44.60911,0.96395,0.50998,0.09832,3.39874
1_CP000393_1_Trichodesmium_erythraeum_IMS101__complete_genome_BAC,7750108,0,34.13701,0.00000,0.00000,0.00000,0.00000
1_CP000394_2_Granulibacter_bethesdensis_CGDNIH1_chromosome__complete_genome_BAC,2708434,0,59.07082,0.00000,0.00000,0.00000,0.00000
1_CP000407_1_Streptococcus_suis_05ZYH33__complete_genome_BAC,2096309,2,41.10181,0.95406,0.20399,0.09731,3.36386
1_CP000409_1_Rickettsia_canadensis_str__McKiel__complete_genome_BAC,1159772,0,31.04698,0.00000,0.00000,0.00000,0.00000
1_CP000411_1_Oenococcus_oeni_PSU_1__complete_genome_BAC,1780517,303,37.87716,170.17501,30.90500,17.35731,600.01129
